i	x	y	z	x+dif	y+dif	z+dif	xdif	ydif	zdif
197	-9546.68411401	-2918.71423985	0.0	-9530.17991655	-3006.14806291	-82.0551890708	16.504197461359652	-87.43382306311088	-82.05518907077945
198	-9389.94228228	-3050.977194	0.0	-9415.95340161	-3133.56890227	5.0670286148	-26.011119324361246	-82.59170826726263	5.067028614799085
199	-9228.24146816	-3177.53835959	0.0	-9227.59942099	-3143.37771108	14.2248260659	0.6420471729794599	34.16064851049089	14.224826065865187
200	-9062.08519417	-3298.32927106	0.0	-8966.78017991	-3285.94127837	-23.6778541983	95.3050142653995	12.387992690886549	-23.6778541983262
201	-8891.96959835	-3413.30732943	0.0	-8991.47646678	-3495.00378559	-61.2958907981	-99.50686842583607	-81.696456156733	-61.295890798126365
202	-8718.38071363	-3522.45445512	0.0	-8748.42443319	-3491.05659966	9.10440177361	-30.043719555420353	31.39785546602846	9.104401773605503
203	-8541.7920496	-3625.77561035	0.0	-8582.71892181	-3609.62276956	93.9005364779	-40.92687221329978	16.152840795889617	93.90053647791245
204	-8362.66248124	-3723.2972222	0.0	-8447.3084469	-3708.61784142	-82.9400619647	-84.64596565308142	14.679380786217152	-82.94006196470903
205	-8181.43444363	-3815.06553576	0.0	-8120.69636976	-3891.61741017	88.4673918802	60.738073866388135	-76.55187441540508	88.46739188017523
206	-7998.53242619	-3901.14492495	0.0	-8020.96397824	-3830.49432526	45.5128195352	-22.43155204929306	70.65059969751061	45.512819535247075
207	-7814.36175618	-3981.61618633	0.0	-7912.12167557	-3882.19763174	-14.4837523058	-97.7599193907968	99.41855459203396	-14.483752305788371
208	-7629.30765721	-4056.57483838	0.0	-7611.82650934	-3998.55454562	73.8054419635	17.481147864113765	58.020292767644975	73.80544196352645
209	-7443.73456599	-4126.12944654	0.0	-7473.43922646	-4188.8214652	97.4986620624	-29.704660474046833	-62.69201866352776	97.49866206243607
210	-7257.98568826	-4190.39999089	0.0	-7190.01648202	-4108.33010737	-23.9429391282	67.96920623874263	82.06988351867031	-23.94293912821297
211	-7072.38277349	-4249.51629128	0.0	-7118.58509582	-4332.14927167	-27.7773760673	-46.20232232718671	-82.63298039614315	-27.777376067271504
212	-6887.22608708	-4303.61650149	0.0	-6949.48855224	-4367.00237506	-21.2181765179	-62.26246515779445	-63.38587357662253	-21.21817651794356
213	-6702.79455845	-4352.8456819	0.0	-6715.78606678	-4400.45675569	-41.5431686003	-12.991508329790364	-47.611073793938054	-41.54316860029721
214	-6519.34608355	-4397.3544576	0.0	-6539.24012773	-4356.86011926	-92.4207568334	-19.89404417970806	40.494338332607015	-92.42075683336624
215	-6337.11796086	-4437.29776672	0.0	-6326.79836924	-4502.82139072	24.7566170692	10.319591624199845	-65.52362400369523	24.756617069189076
216	-6156.32744077	-4472.83370205	0.0	-6228.40491347	-4374.70831358	-75.9641262421	-72.07747270187829	98.12538846640587	-75.96412624208806
217	-5977.17236923	-4504.122447	0.0	-5896.9343983	-4536.07540945	45.1625669383	80.23797093028361	-31.952962449953674	45.16256693833759
218	-5799.83190798	-4531.32530586	0.0	-5731.61221385	-4572.89435661	20.4133343678	68.21969413171084	-41.5690507487319	20.41333436778625
219	-5624.46731478	-4554.60382674	0.0	-5526.50557248	-4548.4712386	15.8500957528	97.96174230328126	6.132588131814714	15.85009575282345
220	-5451.22276879	-4574.11901476	0.0	-5535.83059059	-4526.06092977	48.8918993319	-84.60782179513531	48.058084985193375	48.89189933187714
221	-5280.22622749	-4590.03063222	0.0	-5226.1981064	-4523.98757164	-21.1560984085	54.028121081238936	66.04306058442225	-21.15609840846777
222	-5111.59030307	-4602.49658168	0.0	-5138.84579991	-4534.29711371	-48.6511862228	-27.25549683632397	68.19946796562391	-48.651186222836195
223	-4945.41314779	-4611.6723675	0.0	-5025.31733081	-4687.63451653	48.5027354516	-79.9041830202591	-75.96214903283337	48.50273545159635
224	-4781.77933892	-4617.7106312	0.0	-4690.29517765	-4596.74080978	-51.1238270287	91.48416127490944	20.96982142526096	-51.12382702869096
225	-4620.76075542	-4620.76075542	0.0	-4680.89361099	-4680.94699219	-24.6291571227	-60.132855568735664	-60.18623677347592	-24.62915712266907
226	-4462.41743961	-4620.9685315	0.0	-4367.08428386	-4705.36574631	-61.0524259702	95.33315574451976	-84.397214811955	-61.05242597024401
227	-4306.79843828	-4618.4758856	0.0	-4317.88705819	-4524.46590819	32.0850737062	-11.088619904636232	94.00997740395289	32.08507370619594
228	-4153.94261865	-4613.42065815	0.0	-4087.94457245	-4535.43460242	84.1100130731	65.99804619700384	77.98605573460003	84.11001307307603
229	-4003.87945551	-4605.93643194	0.0	-3964.57438331	-4566.71565143	42.7931875712	39.3050721961593	39.22078050622028	42.79318757121706
230	-3856.62978687	-4596.1524038	0.0	-3875.57054809	-4544.65001952	-44.6594458087	-18.94076122909931	51.50238428501049	-44.65944580871899
231	-3712.20653595	-4584.19329572	0.0	-3660.56817068	-4494.43335479	-59.1386857129	51.638365274385706	89.75994092621428	-59.13868571288494
232	-3570.6153982	-4570.1793007	0.0	-3571.70717152	-4589.15245844	-2.30712850649	-1.0917733217096952	-18.97315773428214	-2.3071285064945215
233	-3431.85549238	-4554.22605971	0.0	-3434.41030816	-4602.19730432	-47.8810658586	-2.5548157852966398	-47.97124461145368	-47.881065858589736
234	-3295.9199755	-4536.4446656	0.0	-3375.36928253	-4490.34130307	-16.8567065975	-79.4493070263764	46.1033625363566	-16.85670659748861
235	-3162.79662159	-4516.94169086	0.0	-3071.19793161	-4506.44454436	-76.3108492459	91.5986899767137	10.497146492408206	-76.31084924592406
236	-3032.4683646	-4495.81923561	0.0	-3042.44266775	-4433.89027013	17.5489981499	-9.97430314296011	61.928965483233014	17.548998149903824
237	-2904.91380635	-4473.1749933	0.0	-2872.60360007	-4572.38315686	-24.183824215	32.31020627830114	-99.20816355454596	-24.183824214973356
238	-2780.10769019	-4449.10233106	0.0	-2729.00940489	-4453.50268194	28.5106515337	51.09828529900852	-4.4003508803492934	28.510651533747563
239	-2658.02134159	-4423.69038245	0.0	-2637.45070527	-4358.30853962	45.2855384633	20.570636313040964	65.38184283115959	45.285538463287395
240	-2538.62307692	-4397.0241505	0.0	-2484.37969021	-4408.0308685	-57.8422610882	54.24338671160419	-11.006718006410992	-57.84226108818606
241	-2421.87858165	-4369.18461877	0.0	-2382.10756678	-4324.78010936	-25.6708189938	39.7710148729287	44.404509403451755	-25.670818993819296
242	-2307.75125942	-4340.24886902	0.0	-2304.59645691	-4280.94166746	-19.6347627844	3.1548025031563895	59.30720155790641	-19.63476278438978
243	-2196.2025535	-4310.29020372	0.0	-2266.16891267	-4329.80677815	-42.5837660691	-69.9663591653553	-19.516574435005367	-42.583766069120244
244	-2087.19224204	-4279.37827198	0.0	-2065.95816312	-4227.7513504	76.2687606593	21.23407892295728	51.62692158194085	76.26876065931376
245	-1980.67870861	-4247.57919792	0.0	-1911.17696177	-4267.65187598	65.1295007145	69.50174683405706	-20.072678059733235	65.12950071446309
246	-1876.61918946	-4214.95571015	0.0	-1776.74929234	-4278.95603371	91.1178640017	99.869897120724	-64.0003235645784	91.11786400174901
247	-1774.9699991	-4181.56727164	0.0	-1867.53654808	-4212.84365579	63.6125172255	-92.56654897991257	-31.27638414949287	63.612517225503154
248	-1675.68673535	-4147.47020911	0.0	-1669.66880608	-4084.52124873	-18.5027761356	6.0179292660536845	62.94896037834005	-18.502776135627258
249	-1578.72446548	-4112.7178412	0.0	-1519.74206794	-4111.5736892	59.758373573	58.98239754851079	1.144151993430924	59.75837357296004
250	-1484.03789459	-4077.360605	0.0	-1582.28542453	-4130.21999198	-2.29832873993	-98.24752994114334	-52.85938697856742	-2.2983287399328702
251	-1391.58151753	-4041.44618038	0.0	-1481.96475778	-3958.41689414	-15.0009573749	-90.38324025263881	83.02928623425618	-15.000957374938878
252	-1301.30975561	-4005.01961159	0.0	-1374.58926646	-4090.80107349	-78.0121518733	-73.27951085462485	-85.78146189206508	-78.01215187334057
253	-1213.17707918	-3968.12342613	0.0	-1150.19165232	-4063.37212179	11.7327277733	62.985426864395606	-95.24869565838017	11.732727773306365
254	-1127.13811723	-3930.79775024	0.0	-1087.64278781	-3924.30407816	63.5696048999	39.495329418543434	6.49367207844891	63.56960489987503
255	-1043.14775492	-3893.08042115	0.0	-975.987234072	-3914.52465822	45.2073633864	67.16052084610774	-21.444237065847616	45.20736338637701
256	-961.161220121	-3855.00709572	0.0	-918.97032635	-3860.9989278	26.4426162077	42.19089377096722	-5.991832087337556	26.44261620770311
257	-881.13415985	-3816.6113554	0.0	-922.140157992	-3848.4011735	81.7379572622	-41.005998141902865	-31.789818105909177	81.73795726222147
258	-803.022707349	-3777.92480759	0.0	-742.55739777	-3734.03119327	-23.6052976697	60.465309578603666	43.893614316173455	-23.605297669693243
259	-726.783540713	-3738.97718312	0.0	-653.742826804	-3771.87134062	-92.8976272675	73.04071390988653	-32.894157500408696	-92.8976272674668
260	-652.373933745	-3699.79643004	0.0	-596.962477461	-3673.93102883	-27.5302023468	55.411456283855955	25.865401213630477	-27.530202346756568
261	-579.751799722	-3660.40880363	0.0	-592.87144109	-3676.17843608	35.7712738551	-13.119641367658204	-15.76963244561827	35.771273855146774
262	-508.87572874	-3620.83895273	0.0	-469.835649664	-3561.71414306	-16.0941470087	39.04007907549288	59.12480967114328	-16.094147008658098
263	-439.705019185	-3581.11000236	0.0	-362.309558172	-3494.73112896	91.2519262714	77.3954610129826	86.37887340433329	91.25192627138014
264	-372.199703916	-3541.24363281	0.0	-358.469551355	-3606.83175181	34.6907161519	13.730152560810112	-65.58811900432869	34.6907161518551
265	-306.320571631	-3501.26015515	0.0	-346.363627422	-3463.45568311	14.0743543888	-40.04305579155567	37.804472042547104	14.07435438875666
266	-242.029183904	-3461.17858339	0.0	-247.284631059	-3517.51470929	18.1497214137	-5.255447155021372	-56.33612590037673	18.149721413732593
267	-179.287888307	-3421.01670323	0.0	-80.0680877458	-3323.87981229	-89.5428051273	99.21980056087648	97.13689094264805	-89.54280512731208
268	-118.059828018	-3380.79113765	0.0	-166.564670482	-3284.19131836	91.8784981799	-48.504842464417464	96.59981929321268	91.87849817985165
269	-58.3089482733	-3340.51740931	0.0	38.4756920709	-3284.87806271	59.1981323223	96.78464034418673	55.63934660186115	59.19813232234563
270	-6.06238741952e-13	-3300.21	0.0	-1.25941146092	-3257.19554936	-9.80203818678	-1.259411460921541	43.01445064085107	-9.802038186783534
271	56.9014590749	-3259.88240714	0.0	8.87675392034	-3350.26612678	92.6806434682	-48.024705154592695	-90.38371964146302	92.68064346824116
272	112.429065551	-3219.54719748	0.0	139.475566493	-3269.55581831	-99.6942954161	27.04650094256533	-50.00862083461348	-99.69429541613464
273	166.615653468	-3179.21605814	0.0	77.4096094268	-3228.4381832	-87.2330713819	-89.2060440411777	-49.2221250584997	-87.2330713819382
274	219.493259176	-3138.89984507	0.0	166.977559671	-3154.05128852	79.38679107	-52.51569950502157	-15.15144345588537	79.38679106997563
275	271.093127742	-3098.60862901	0.0	276.62460148	-3186.65688091	-9.88558106924	5.531473738440582	-88.04825190098795	-9.88558106923712
276	321.445720713	-3058.35173912	0.0	238.997227128	-3071.11972064	77.2411958511	-82.44849358554369	-12.767981520947401	77.24119585114272
277	370.580725051	-3018.13780434	0.0	390.731318918	-2947.46893143	-88.48203584	20.15059386729874	70.668872911247	-88.48203584002492
278	418.527063077	-2977.97479261	0.0	479.42536215	-3012.29446974	70.7530001721	60.89829907330025	-34.31967712575168	70.75300017205086
279	465.312903298	-2937.87004799	0.0	493.255871633	-2961.44929988	-7.71023307899	27.94296833507437	-23.57925188910552	-7.710233078990498
280	510.965671967	-2897.83032588	0.0	431.575906897	-2954.68798995	-61.263791482	-79.38976507015204	-56.85766407240504	-61.26379148198444
281	555.512065266	-2857.86182629	0.0	645.522508068	-2936.92017205	-86.863201396	90.0104428016588	-79.05834576174192	-86.86320139598915
282	598.978062009	-2817.97022545	0.0	576.914575666	-2903.8284589	35.9119478128	-22.06348634330793	-85.8582334558213	35.911947812771615
283	641.388936758	-2778.1607056	0.0	677.024193783	-2815.56760097	-96.6614607549	35.6352570250647	-37.406895365603	-96.66146075487924
284	682.769273282	-2738.43798328	0.0	727.160188922	-2785.58109477	-85.6843228078	44.39091563968711	-47.14311148352262	-85.68432280775198
285	723.142978263	-2698.80633601	0.0	733.340385913	-2653.97919935	27.9937178455	10.197407650222772	44.82713666308243	27.99371784554576
286	762.533295194	-2659.26962757	0.0	784.016551012	-2591.28466564	-57.0484570407	21.48325581755992	67.98496193345548	-57.048457040712684
287	800.962818399	-2619.83133187	0.0	862.848644369	-2569.45757621	34.6425051996	61.885825970486366	50.37375565440675	34.64250519962425
288	838.453507121	-2580.49455555	0.0	740.426189364	-2626.59808458	58.1871571572	-98.02731775704675	-46.103529024333525	58.18715715721723
289	875.026699631	-2541.26205933	0.0	776.443762757	-2551.71546471	4.51410773701	-98.58293687403854	-10.453405379256566	4.51410773701015
290	910.703127313	-2502.13627812	0.0	855.169145582	-2455.46688095	61.0550791	-55.53398173082109	46.66939716699824	61.05507909997078
291	945.502928681	-2463.11934014	0.0	946.669868367	-2466.10393743	82.4240581994	1.1669396863132988	-2.984597292062489	82.4240581993522
292	979.445663301	-2424.21308487	0.0	1041.12603947	-2421.07242921	-21.7287633784	61.68037616623502	3.140655666513382	-21.72876337842942
293	1012.55032559	-2385.41908006	0.0	968.897384172	-2472.79938057	27.1278344258	-43.65294141998935	-87.38030051138502	27.12783442577708
294	1044.83535846	-2346.73863777	0.0	983.82716672	-2275.25718924	73.7043038627	-61.00819173852861	71.48144853304939	73.70430386274668
295	1076.31866676	-2308.17282954	0.0	1002.05660853	-2312.96299765	-16.644599155	-74.26205823460326	-4.790168108663437	-16.64459915503727
296	1107.01763058	-2269.72250068	0.0	1187.15177719	-2213.64350203	-88.8455801076	80.13414660409356	56.07899864348923	-88.84558010763632
297	1136.94911828	-2231.38828375	0.0	1127.44499795	-2147.84522916	83.6446575191	-9.50412032914383	83.5430545964798	83.6446575191068
298	1166.12949931	-2193.17061137	0.0	1261.91969146	-2215.03687279	25.5004420432	95.79019215131396	-21.86626142655399	25.50044204317645
299	1194.57465682	-2155.06972814	0.0	1140.67396648	-2172.23584706	18.7226145358	-53.900690344495715	-17.166118916264978	18.722614535847143
300	1222.3	-2117.08570209	0.0	1210.31699972	-2171.31134088	8.95196419061	-11.98300027672839	-54.225638785394345	8.951964190608038
301	1249.32047612	-2079.21843529	0.0	1233.66209681	-2060.6439839	-8.65971647539	-15.658379313297218	18.57445138965926	-8.659716475394518
302	1275.65058239	-2041.46767399	0.0	1197.58409884	-2065.26983924	4.27582067026	-78.06648354555679	-23.802165256880926	4.2758206702590655
303	1301.30437746	-2003.83301812	0.0	1287.68392411	-1907.59669058	-26.8247673896	-13.620453359246028	96.2363275399795	-26.82476738957476
304	1326.29549275	-1966.31393026	0.0	1280.92544372	-1872.09151777	42.5903537928	-45.370049024130864	94.22241249732119	42.59035379280681
305	1350.63714336	-1928.90974413	0.0	1395.21328048	-1882.32594135	79.2845156639	44.576137113329395	46.58380277735142	79.28451566391459
306	1374.34213888	-1891.6196725	0.0	1467.19456132	-1823.09585254	48.3426006586	92.85242244053362	68.52381995334275	48.34260065857845
307	1397.42289375	-1854.44281476	0.0	1326.31702346	-1762.50967213	-65.496830839	-71.10587028826332	91.93314262954965	-65.49683083900024
308	1419.89143745	-1817.37816399	0.0	1344.65029798	-1817.96737209	-65.7936128344	-75.24113947902813	-0.5892080951703633	-65.79361283444511
309	1441.75942441	-1780.42461361	0.0	1507.19651482	-1732.99953615	-75.4326722776	65.43709041219688	47.425077463618265	-75.43267227756776
310	1463.03814354	-1743.58096367	0.0	1450.71365678	-1714.50382545	11.7325652677	-12.324486763368327	29.077138219442276	11.73256526773217
311	1483.73852765	-1706.84592679	0.0	1573.42921986	-1687.55239144	-51.2929897191	89.69069220815834	19.293535352248398	-51.29298971910639
312	1503.87116244	-1670.2181337	0.0	1575.97378087	-1613.73019122	-21.6261731452	72.10261842346648	56.48794248379215	-21.626173145215375
313	1523.44629532	-1633.69613851	0.0	1533.2448094	-1584.62430547	30.3110103376	9.798514071793079	49.071833033482335	30.311010337614334
314	1542.47384394	-1597.27842363	0.0	1572.36726153	-1517.65873059	-0.686372282811	29.893417596251	79.6196930374287	-0.6863722828114476
315	1560.96340442	-1560.96340442	0.0	1556.79062867	-1483.57897512	80.8853683237	-4.1727757563258905	77.38442930475347	80.88536832368405
316	1578.92425941	-1524.74943359	0.0	1583.35841599	-1525.5375215	-35.2031473624	4.434156575618559	-0.7880879120092601	-35.20314736242989
317	1596.36538579	-1488.63480524	0.0	1523.76950486	-1449.43742599	48.8477107671	-72.59588093764427	39.19737924716111	48.84771076714159
318	1613.2954622	-1452.61775881	0.0	1634.82564182	-1354.80221783	-30.2320056885	21.530179617565892	97.81554098606685	-30.232005688530748
319	1629.72287627	-1416.69648266	0.0	1671.04837373	-1403.73848567	51.9815617126	41.325497462089714	12.957996980429542	51.981561712630594
320	1645.65573166	-1380.86911748	0.0	1705.64175525	-1366.81855573	98.9147311034	59.98602359021879	14.050561752190347	98.91473110343284
321	1661.10185483	-1345.13375955	0.0	1653.67171503	-1276.28967555	-43.7542547825	-7.430139794711835	68.84408399865634	-43.754254782462624
322	1676.06880157	-1309.4884637	0.0	1746.53433129	-1358.89172076	88.5962749382	70.46552972354223	-49.40325705905104	88.59627493822893
323	1690.56386333	-1273.93124617	0.0	1613.44961502	-1191.29307755	-32.072267446	-77.11424831535014	82.63816862223939	-32.07226744602363
324	1704.59407332	-1238.46008726	0.0	1666.75320228	-1147.86850191	28.7003136825	-37.840871042088196	90.59158534566475	28.70031368252876
325	1718.16621238	-1203.0729338	0.0	1700.4777822	-1295.60868163	41.1313622747	-17.688430180146014	-92.53574782830147	41.131362274747545
326	1731.2868146	-1167.76770155	0.0	1675.50556235	-1160.55679074	96.4289366642	-55.781252252329395	7.210910804220077	96.42893666422191
327	1743.96217285	-1132.5422773	0.0	1823.07303377	-1128.64309708	61.8023826723	79.11086091444557	3.899180214854397	61.80238267233403
328	1756.19834397	-1097.39452102	0.0	1681.56298976	-1048.68854007	40.8881317457	-74.63535420549381	48.705980945941434	40.888131745720216
329	1768.0011538	-1062.32226771	0.0	1857.62409984	-1046.44171377	32.5326831477	89.62294604152964	15.880553942368692	32.53268314770125
330	1779.37620209	-1027.32332927	0.0	1862.01565942	-1081.68990278	-12.7408960137	82.63945732447502	-54.36657351616376	-12.740896013691241
331	1790.3288671	-992.395496111	0.0	1827.8720254	-929.237972175	-64.7019599051	37.54315829583712	63.15752393601471	-64.70195990511631
332	1800.86431008	-957.53653881	0.0	1726.13546931	-897.544117191	-64.1482809632	-74.7288407620978	59.992421618614515	-64.14828096320232
333	1810.98747954	-922.744209543	0.0	1749.38974284	-853.757679846	67.6027583014	-61.597736705331705	68.98652969742375	67.6027583014052
334	1820.7031154	-888.016243483	0.0	1833.87448681	-978.690455436	-44.0946048309	13.171371408235473	-90.67421195247091	-44.094604830869244
335	1830.01575283	-853.350360087	0.0	1875.66518286	-780.962922856	13.9911034565	45.64943003163805	72.38743723111992	13.991103456501392
336	1838.92972605	-818.744264306	0.0	1753.81544546	-821.699670752	88.5921122295	-85.11428059801418	-2.95540644589704	88.59211222946101
337	1847.44917193	-784.19564771	0.0	1797.79020285	-882.541644033	50.45153178	-49.658969074891445	-98.34599632258005	50.45153178000453
338	1855.57803331	-749.702189543	0.0	1912.95633626	-803.760119619	72.1832764504	57.378302946156595	-54.05793007611419	72.18327645038411
339	1863.32006236	-715.261557702	0.0	1947.727065	-644.562594214	-24.9499751189	84.40700263607056	70.69896348724808	-24.94997511887729
340	1870.67882358	-680.871409655	0.0	1936.36102463	-686.553957926	12.8867326151	65.68220105497664	-5.682548270683512	12.886732615142591
341	1877.65769675	-646.529393297	0.0	1887.16273559	-655.447794163	77.8740047863	9.505038835933817	-8.918400865192467	77.87400478625284
342	1884.25987973	-612.233147747	0.0	1972.05958309	-661.569132149	-96.4076120494	87.799703352845	-49.33598440187639	-96.40761204942005
343	1890.48839106	-577.980304087	0.0	1873.35921443	-546.468423761	-87.4595036296	-17.129176629454278	31.511880325623906	-87.45950362956158
344	1896.3460724	-543.768486063	0.0	1941.45552422	-471.897736266	-71.9003862624	45.10945181811951	71.87074979744634	-71.90038626240629
345	1901.83559093	-509.595310727	0.0	1842.89290911	-488.668759562	-89.2439900429	-58.94268181997826	20.926551165164824	-89.24399004291126
346	1906.95944146	-475.458389041	0.0	1951.4502965	-547.405381141	32.6822512687	44.49085504429527	-71.94699209999754	32.68225126867611
347	1911.71994847	-441.355326443	0.0	1859.50026178	-464.846022791	-94.2884691217	-52.21968669417225	-23.490696348134833	-94.28846912169587
348	1916.11926807	-407.283723371	0.0	1921.81615317	-494.426198139	38.8911518456	5.696885095752052	-87.14247476813945	38.89115184562587
349	1920.15938967	-373.241175758	0.0	2020.09151492	-346.445012455	6.6794718502	99.93212525145071	26.79616330305126	6.679471850196279
350	1923.84213765	-339.225275492	0.0	1850.03286975	-429.962628425	-61.9633872956	-73.80926790019953	-90.73735293236057	-61.963387295592966
351	1927.16917285	-305.233610853	0.0	1960.3798021	-256.203255802	-65.0694087162	33.210629249082274	49.03035505097267	-65.06940871619904
352	1930.14199387	-271.263766913	0.0	1982.09994043	-219.134838061	81.1316751461	51.95794655808572	52.12892885243161	81.13167514612084
353	1932.76193835	-237.31332593	0.0	1964.39747371	-153.013523583	-21.4384512616	31.635535358512044	84.29980234631665	-21.438451261643536
354	1935.03018399	-203.379867704	0.0	1889.14001954	-260.642729639	-38.5169756805	-45.8901644491722	-57.26286193493016	-38.51697568047785
355	1936.94774957	-169.460969929	0.0	1964.46735914	-263.688688017	46.4185179304	27.51960957093766	-94.227718088046	46.418517930449525
356	1938.51549572	-135.554208519	0.0	2004.83385271	-79.6572753201	42.4539684947	66.31835698658591	55.89693319893166	42.45396849466843
357	1939.73412567	-101.657157926	0.0	1845.86550914	-42.5627517772	83.312213306	-93.86861652560678	59.09440614858025	83.31221330597614
358	1940.60418575	-67.7673914454	0.0	1890.71313737	12.9405761868	37.5148434232	-49.89104837988525	80.70796763221404	37.51484342316061
359	1941.12606592	-33.8824815145	0.0	1917.81528781	52.9055310982	98.9063480386	-23.310778106371615	86.7880126126797	98.90634803862389
